CLIENTE,RAZÓN SOCIAL,RFC,GRUPO,TIPO DE NEGOCIO,FECHA ALTA,SECTOR ECONÓMICO,SUBSECTOR ECONÓMICO,TIPO DE VENTA,CONTADO ESPECIAL,FECHA ALTA CRÉDITO,CRÉDITO,FECHA INICIO COBERTURA SEGURO,MONTO COBERTURA SEGURO,EMPRESA COBERTURA SEGURO,PLAZO,INTERÉS,ESTATUS,EMPRESA REGISTRO,SUCURSAL REGISTRO,PRODUCTO,DIRECCIÓN FISCAL,VENDEDOR(ES),TELÉFONO(S),GARANTÍA,IMPORTE FIANZA,IMPORTE PAGARÉ,IMPORTE CONTRATO,IMPORTE FILIAL,IMPORTE DISCRECIONAL,FECHA INICIO FIANZA,FECHA FIN FIANZA,FECHA INICIO PAGARÉ,FECHA FIN PAGARÉ,FECHA INICIO CONTRATO,FECHA FIN CONTRATO,FIANZA,FECHA VENC. FIANZA,
6992,ABELARDO PACHECO CAMACHO,PACA750928PE6,,GasPetroil,25/04/2025,CONSTRUCCION,INMOBILIARIA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,CULIACAN GAS LP,," FUENTE DE NAVONA #3591 LOMAS VERDES C.P. 80028 Culiacán, Sinaloa, México",PETROSMART - CULIACAN GAS LP - AMADO SABAS GUZMAN REYNAUD,"6674739127,",,,,undefined,,,,,,,undefined,undefined,,,
2075,ABELARDO QUINTERO SOTO,XAXX010101000,FELIX,Distribuidora,07/08/2019,SIN SECTOR,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan, DIESEL AUTOMOTRIZ PETROIL," AV GUADALUPE VICTORIA #SN CENTRO C.P. 80400 Culiacán, Sinaloa, México",,",",,,,undefined,,,,,,,undefined,undefined,,,
5392,ABELARDO SALIDO FOURCADE,SAFA7904177G5,,GasPetroil,12/04/2024,ENERGETICO,GAS LP,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,,,"PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - AUTOTANQUE - AMADO SABAS GUZMAN REYNAUD","6622250135,",,,,undefined,,,,,,,undefined,undefined,,,
1664,ABIGAIL ROCHA MARTINEZ,ROMA930401SH5,AUTOBUSES AD,Distribuidora,05/09/2018,SIN SECTOR,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan," DIESEL AUTOMOTRIZ PETROIL, DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," Sin Nombre #Sin número Ensenada C.P. 82763 Elota, Sinaloa, México","ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ACP - Mazatlan - AMADO SABAS GUZMAN REYNAUD","9865577,",,,,undefined,,,,,,,undefined,undefined,,,
7915,ABRAHAM ALEJANDRO ARIAS ESPINOZA,AIEA920424RK9,,Distribuidora,28/01/2026,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Guadalajara,," MARIANO MATAMOROS #35 SANTA PAULA C.P. 45420 Tonalá, Jalisco, México",ABACOM - Guadalajara - HUMBERTO RICARDO CARRILLO LOPEZ,"5561144226,",,,,undefined,,,,,,,undefined,undefined,,,
5666,ABRAHAM ANTONIO ROBLES OLIVAS,ROOA931115HZ4,,GasPetroil,14/05/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," GUARJIOS #85 PUEBLITOS C.P. 83117 Hermosillo, Sonora, México","PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - AUTOTANQUE - AMADO SABAS GUZMAN REYNAUD","6623358593,",,,,undefined,,,,,,,undefined,undefined,,,
4697,ABRAHAM GUADALUPE ESPINOZA SERRANO,EISA010105LA1,,GasPetroil,03/10/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," FRANCISCO I MADERO #SN LA UNION C.P. 85994 Huatabampo, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6474048522,",,,,undefined,,,,,,,undefined,undefined,,,
7772,ABRAHAM ISAAC URIAS DIAZ,UIDA9007315N2,,GasPetroil,06/12/2025,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," AVENIDA YAQUI #S/N CENTRO C.P. 85510 Guaymas, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6621148870,",,,,undefined,,,,,,,undefined,undefined,,,
480,ABRAHAM LAGARDA DANIEL,LADA901001EA2,,Distribuidora,23/11/2016,TRANSPORTE,CARGA,Contado,NO,13/10/2017,$0.00,,$0.00,Abastecedora,0,%0.10000000149,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," Blvd.  Jose Alberto Healy #1509 la caridad C.P. 83159 Hermosillo, Sonora, México",ABACOM - Hermosillo - JESUS RAMON PRECIADO GARCIA,"6621030059,6621030059",,,,undefined,,,,,,,undefined,undefined,,,
5261,ABRAHAM NAVARRO CABRERA,NACA741009D67,,GasPetroil,22/03/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," JUAN ALDAMA #145 LAZARO CARDENAS C.P. 85920 Huatabampo, Sonora, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6471153644,",,,,undefined,,,,,,,undefined,undefined,,,
1006,ABRAHAM VERDUZCO LARA,VELA55120283A,,Distribuidora,08/01/2013,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," CONOCIDO SN EJ. LA CUESTONA ADJUNTO AL BUZON DE CORREOS POSTE 19 #S/N ----- C.P. 81170 Guasave, Sinaloa, México",ABACOM - Los Mochis - MANUEL DUARTE MARTINEZ,",-",,,,undefined,,,,,,,undefined,undefined,,,
3878,ABRAHAM VILLANUEVA CORRALES,VICA9110197M1,,Distribuidora,21/07/2022,CONSTRUCCION,TRITURADORA DE MATERIAL,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan,," LAZARO CARDENAS #410A FRANCISCO VILLA C.P. 82127 Mazatlán, Sinaloa, México",ABACOM - Mazatlan - CARLOS ALBERTO MUÑOZ SALAS,"6694311825,",,,,undefined,,,,,,,undefined,undefined,,,
7088,ABRAM SUDERMAN GIESBRECHT,SUGA790113PA6,,Distribuidora,21/05/2025,INDUSTRIA,AUTOMOTRIZ,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Gomez Palacio, DIESEL AUTOMOTRIZ PETROIL," CAMPO 17 #CASA 19 EX HDA LA HONDA C.P. 98340 Miguel Auza, Zacatecas, México",ABACOM - Gomez Palacio - Sayra Michelle López Conchas,"8717825051,",,,,undefined,,,,,,,undefined,undefined,,,
2965,ABRIL ANTONIA MUÑOZ GARCIA,MUGA830518844,,Distribuidora,25/01/2021,ENERGETICO,COMERCIALIZADORES,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali,," MECAPALAPA #3660 VALLE DE PUEBLA C.P. 21395 Mexicali, Baja California, México",ABACOM - Mexicali - LUCAS JAVIER SANCHEZ DAVILA,"6861129096,",,,,undefined,,,,,,,undefined,undefined,,,
2876,ACABADOS METALICOS INDUSTRIALES DE MEXICALI S. DE R.L. DE C.V.,AMI9809074Q4,,Distribuidora,26/11/2020,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mexicali,," TAPICEROS #1774 BUROCRATA C.P. 21020 Mexicali, Baja California, México",ABACOM - Mexicali - LUCAS JAVIER SANCHEZ DAVILA,"6862327770,",,,,undefined,,,,,,,undefined,undefined,,,
7684,ACABADOS TEXTILES BORIN,ATB000525816,,Distribuidora,11/11/2025,INDUSTRIA,TEXTIL,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao,," AV 3 PONIENTE #1113 CENTRO C.P. 72760 San Pedro Cholula, Puebla, México",PETROSMART - Silao - JUAN MANUEL FLORES NAVARRO,"2221932668,",,,,undefined,,,,,,,undefined,undefined,,,
6489,ACC INGENIERIA Y SERVICIOS ESPECIALIZADOS,AIS000302UN0,,Distribuidora,17/12/2024,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Villahermosa,," CARRETERA ESTATAL PLATANO Y CACAO-PALMITAS KM 3.5 #SN . C.P. 86280 Centro, Tabasco, México",ABACOM - Villahermosa - ANGEL ALFREDO HERNANDEZ DIAZ,"9931150954,",,,,undefined,,,,,,,undefined,undefined,,,
2,ACCION ACUACULTURA,AAC070701IDA,,Distribuidora,25/09/2015,ACUACULTURA,,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL",,"ABACOM - Hermosillo - CESAR RUBEN SOTO ORTEGA, ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO","6444130609,6444130609",",,,",,,undefined,,,,,,,undefined,undefined,,,
1062,"ACCION TRANSPORT, S. A. DE C. V.",ATR040204M56,MONTERREY,Distribuidora,08/03/2017,ACUACULTURA,,Credito,NO,13/10/2017,"$1,000,000.00",,$0.00,Abastecedora,30,%0.1,Activo,Abastecedora,Guadalajara, DIESEL AUTOMOTRIZ PETROIL," CARRETERA LIBRE MUNICIPAL A COLOMBIA #3090 CENTRO C.P. 66050 General Escobedo, Nuevo León, México","ABACOM - Silao - MARTIN GONZALEZ ENRIQUEZ, PETROSMART - Salamanca - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Silao - AMADO SABAS GUZMAN REYNAUD",",",,,,undefined,,,,,,,undefined,undefined,,,
5756,ACCIONA SERVICIOS URBANOS Y MEDIOAMBIENTALES MEXICO,ASU131010CR8,,Distribuidora,30/05/2024,TRANSPORTE,TRANSPORTE DE PERSONAL,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao,," HORACIO #1750 POLANCO I SECCION C.P. 11510 Miguel Hidalgo, Ciudad de México, México",PETROSMART - Silao - MIGUEL ANGEL ZERMEÑO FONSECA,"5641695835,",,,,undefined,,,,,,,undefined,undefined,,,
1945,ACE AGRO SA DE CV,AAG1205052M5,Alianza de Transporte del Mpio. de Guasave,Distribuidora,24/04/2019,AGROINDUSTRIA,,Credito,NO,11/04/2020,"$600,000.00",,$0.00,Abastecedora,1,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," BLVD CENTRAL #392 CENTRO C.P. 81000 Guasave, Sinaloa, México",ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD,"5626887498,",,,,undefined,,,,,,,undefined,undefined,,,
3455,ACEITES GRASAS Y DERIVADOS S A DE CV,AGD811217HS7,,Distribuidora,28/09/2021,INDUSTRIA,ALIMENTARIA,Credito,NO,29/09/2021,"$3,500,000.00",24/09/2021,"$4,000,000.00",Abastecedora,15,%0,Activo,Abastecedora,Guadalajara,," AVENIDA  VALLARTA #5106 JUAN  MANUEL  VALLARTA C.P. 45120 Zapopan, Jalisco, México",ABACOM - Guadalajara - FRANCISCO RUBEN RAMOS MATA,"3338803880,",,,,undefined,,,,,,,undefined,undefined,,,
7883,ACEITES Y MANTECAS JJJJ,AMJ200725EU5,,Distribuidora,15/01/2026,GANADERIA,,Credito,NO,27/01/2026,"$1,000,000.00",27/01/2026,"$750,000.00",Abastecedora,30,%0.125,Activo,Abastecedora,Los Mochis,," GENERAL MANUEL MARQUEZ DE LEON #SN CENTRO C.P. 23000 La Paz, Baja California Sur, México",ABACOM - Los Mochis - JESUS ENRIQUE SALDAÑA ACOSTA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
132,ACEITES Y PROTEINAS,APR791105R86,,Distribuidora,26/10/2010,INDUSTRIA,ALIMENTARIA,Credito,NO,13/10/2017,"$2,000,000.00",,$0.00,Abastecedora,30,%0.1,Activo,Abastecedora,Mazatlan, COMBUSTOLEO PESADO (PETROIL),,ABACOM - Mazatlan - SALIM JORGE CHAIN CASTRO,"6671870337,",,,,undefined,,,,,,,undefined,undefined,,,
1455,ACELA MORENO ZUÑIGA,MOZA681206698,,Distribuidora,26/04/2018,SIN SECTOR,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Salamanca,," LA SOLEDAD #SN MELCHOR OCAMPO C.P. 54880 Melchor Ocampo, México, México","ABACOM - Salamanca - AMADO SABAS GUZMAN REYNAUD, ABACOM - Silao - AMADO SABAS GUZMAN REYNAUD","4646450251,",,,,undefined,,,,,,,undefined,undefined,,,
6765,ACEREMEX,ACE0607101R7,,Distribuidora,06/03/2025,COMERCIO,TIENDAS DE AUTOSERVICIO,Credito,NO,09/04/2025,"$300,000.00",09/04/2025,"$300,000.00",Abastecedora,15,%0.125,Activo,Abastecedora,Monterrey,," MONTERREY-MONCLOVA KM 28+290 #501 MARGARITO ALCANTARA C.P. 65600 Hidalgo, Nuevo León, México",ABACOM - Monterrey - GERARDO GUTIERREZ SANCHEZ,"5615521812,",,,,undefined,,,,,,,undefined,undefined,,,
3830,ACEROMEX,ACE900319JT9,,Distribuidora,23/06/2022,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Monterrey, DIESEL AUTOMOTRIZ PETROIL," CARRETERA LIBRE FEDERAL MONTERREY LAREDO #KM. 27 CENTRO C.P. 65550 Ciénega de Flores, Nuevo León, México",,"8130796428,",,,,undefined,,,,,,,undefined,undefined,,,
7027,ACEROS ANCA,AAN190306DC6,,Distribuidora,05/05/2025,CONSTRUCCION,CONSTRUCTORA/DESARROLLADOR,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Silao, DIESEL AUTOMOTRIZ PETROIL," TURQUESA #104 PEDREGAL DEL VALLE C.P. 66610 Apodaca, Nuevo León, México","PETROSMART - Monterrey - MIGUEL ANGEL ZERMEÑO FONSECA, PETROSMART - Silao - LUIS ANTONIO GARCIA PEREZ","5555555555,",,,,undefined,,,,,,,undefined,undefined,,,
109,ACEROS MODULARES DE SONORA S. A. DE C. V.,AMS911205N44,,Distribuidora,06/05/2015,ACUACULTURA,,Credito,NO,13/10/2017,"$200,000.00",26/10/2018,"$200,000.00",Abastecedora,10,%0.10000000149,Activo,Abastecedora,Guadalajara, DIESEL AUTOMOTRIZ PETROIL," FRANCISCO EUSEBIO KINO #302 PITIC C.P. 83150 Hermosillo, Sonora, México | QUINTANA ROO #613 CENTRO C.P. 85800 Navojoa, Sonora, México | AVENIDA JUSTO SIERRA #107 PITIC C.P. 83150 Hermosillo, Sonora, México",ABACOM - Guadalajara - AMADO SABAS GUZMAN REYNAUD,",3767621088, --",,,,undefined,,,,,,,undefined,undefined,,,
3057,ACEROS Y GALVANIZADOS DEL CENTRO SA DE CV,AGC140702C42,,Distribuidora,22/03/2021,TRANSPORTE,CARGA,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,Salamanca,," AVENIDA LAZARO CARDENAS DEL RIO #1108 RANCHO SECO C.P. 38070 Celaya, Guanajuato, México","PETROSMART - Salamanca - JUAN MANUEL FLORES NAVARRO, PETROSMART - Silao - JUAN MANUEL FLORES NAVARRO","4616167777,",,,,undefined,,,,,,,undefined,undefined,,,
5325,ACEROS Y TREFILADOS DEL NOROESTE,ATN161013BR0,,GasPetroil,12/04/2024,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP,," CONVENCION DE APATZINGAN #660 EMILIANO ZAPATA C.P. 80260 Culiacán, Sinaloa, México",PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD,"6871595857,",,,,undefined,,,,,,,undefined,undefined,,,
41,ACP COMBUSTIBLES,ACO0809106GA,PETROIL,Distribuidora,30/09/2014,ENERGETICO,DISTRIBUIDORES,Credito,NO,13/10/2017,"$20,000,000.00",,$0.00,Abastecedora,40,%0.1,Activo,Abastecedora,Mazatlan," DIESEL AUTOMOTRIZ PETROIL, DIESEL INDUSTRIAL PETROIL, COMBUSTOLEO PESADO"," AV PUERTO DE MAZATLAN #4 PORTUARIO ALFREDO V BONFIL C.P. 82050 Mazatlán, Sinaloa, México | CARRETERA IRAPUATO-SALAMANCA KM320 #NA SAN VICENTE DE LAS FLORES C.P. 36875 Salamanca, Guanajuato, México | AV LUIS DONALDO COLOSIO #17710 HUERTOS FAMILIARES C.P. 82137 Mazatlán, Sinaloa, México","ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Guadalajara - AMADO SABAS GUZMAN REYNAUD, ABACOM - Hermosillo - AMADO SABAS GUZMAN REYNAUD, ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD, ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Tijuana - AMADO SABAS GUZMAN REYNAUD, ABACOM - Corporativo - AMADO SABAS GUZMAN REYNAUD, ABACOM - Salamanca - AMADO SABAS GUZMAN REYNAUD, ABACOM - Gomez Palacio - AMADO SABAS GUZMAN REYNAUD, ABACOM - Silao - AMADO SABAS GUZMAN REYNAUD, ABACOM - Ciudad Obregon - AMADO SABAS GUZMAN REYNAUD, ABACOM - Villahermosa - AMADO SABAS GUZMAN REYNAUD, ABACOM - Monterrey - CESAR RUBEN SOTO ORTEGA, ABACOM - Mexicali - LUCAS JAVIER SANCHEZ DAVILA, ACP - Salamanca - AMADO SABAS GUZMAN REYNAUD, ACP - Corporativo - AMADO SABAS GUZMAN REYNAUD, ACP - Silao - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Manzanillo - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Mazatlan - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Salamanca - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Corporativo - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Silao - AMADO SABAS GUZMAN REYNAUD, PETROSMART - Hermosillo - NELSON IVAN JARA VILLARREAL, AMBIENTAL_TEK - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ASFALTOS - Mazatlan - AMADO SABAS GUZMAN REYNAUD","0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
4606,ACUA NOM,ANX980331H70,,GasPetroil,18/08/2023,ENERGETICO,GAS LP,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,NAVOJOA GAS LP, DIESEL AUTOMOTRIZ PETROIL," HIDALGO PONIENTE #1335 DEL VALLE C.P. 85120 Cajeme, Sonora, México","ABACOM - Ciudad Obregon - AMADO SABAS GUZMAN REYNAUD, PETROSMART - NAVOJOA GAS LP - AMADO SABAS GUZMAN REYNAUD","6441380231,",,,,undefined,,,,,,,undefined,undefined,,,
15,ACUACULTORES ANGOSTUREÑOS S.A DE C.V,AAN100115CY2,,Distribuidora,20/04/2013,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL," CALLE JAVIER MINA #46 CENTRO C.P. 81600 Angostura, Sinaloa, México",ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD,"6977340667,6977340667",,,,undefined,,,,,,,undefined,undefined,,,
138,ACUACULTORES DE LA REFORMA S.A DE C.V,ARE060404DS9,,Distribuidora,09/06/2011,ACUACULTURA,,Credito,NO,03/06/2019,"$300,000.00",03/06/2019,"$300,000.00",Abastecedora,30,%0.1,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL," RIO CULIACAN  #21 LA REFORMA C.P. 81680 Angostura, Sinaloa, México","ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD, ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD","0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
4342,ACUACULTORES DE LOS POZOS,APO150311AJ6,,Distribuidora,18/05/2023,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," ALVATROS #3808 REAL PACIFICO C.P. 82124 Mazatlán, Sinaloa, México",ABACOM - Los Mochis - CESAR RUBEN SOTO ORTEGA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
1151,ACUACULTORES DEL QUINTO DIA SPR DE RL,AQD041012M68,QUINTO DIA,Distribuidora,09/09/2015,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Mazatlan, DIESEL AUTOMOTRIZ PETROIL," BLVD JIQUILPAN #446-A JIQUILPAN C.P. 81220 Ahome, Sinaloa, México",,"668 8180479,6688180479",,,,undefined,,,,,,,undefined,undefined,,,
2722,ACUACULTORES LOS 4 HERMANOS,ACH1011306X8,GRUPO LOPEZ,Distribuidora,03/09/2020,ACUACULTURA,,Credito,NO,03/09/2020,"$750,000.00",,$0.00,Abastecedora,30,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL, DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," CARRETERA MOCHIS- SAN BLAS #0 MIGUEL HIDALGO C.P. 81210 Ahome, Sinaloa, México","ABACOM - Culiacan - JUAN ENRIQUE RAMIREZ URIAS, ABACOM - Los Mochis - Luis Adalberto Navarro Lopez, ACP - Culiacan - JUAN ENRIQUE RAMIREZ URIAS, ACP - Los Mochis - JUAN ENRIQUE RAMIREZ URIAS","6688211421,-",,,,undefined,,,,,,,undefined,undefined,,,
58,ACUACULTURA DE ELDORADO,ADO940309NQ3,EL DORADO,Distribuidora,27/09/2014,ACUACULTURA,,Credito,NO,13/10/2017,"$400,000.00",18/04/2018,"$500,000.00",Abastecedora,30,%0.1,Activo,Abastecedora,Mazatlan," DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL"," SONORA #39 CENTRO C.P. 80450 Culiacán, Sinaloa, México","ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD, ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Culiacan - SALIM JORGE CHAIN CASTRO, ABACOM - Mazatlan - ROSA MONTAÑO MACIEL, ACP - Culiacan - Pedro Mario Castaños Garcia","6671840889,6671840889",,,,undefined,,,,,,,undefined,undefined,,,
114,ACUAGRICOLA DEL NOROESTE,ANX990309D95,ACUAGRICOLA,Distribuidora,06/03/2015,ACUACULTURA,,Credito,NO,13/10/2017,"$500,000.00",01/08/2020,"$500,000.00",Abastecedora,30,%0.10000000149,Activo,Abastecedora,Culiacan," DIESEL MARINO PETROIL, DIESEL MARINO PETROIL, DIESEL AUTOMOTRIZ PETROIL, DIESEL PETROIL"," AV. GABINO VAZQUEZ #831 FRACC LOS PINOS C.P. 80128 Culiacán, Sinaloa, México",ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"6671045920,",,,,undefined,,,,,,,undefined,undefined,,,
51,ACUAVERSI SC DE RL DE CV,ACU120211ICA,,Distribuidora,09/06/2012,ACUACULTURA,,Credito,NO,13/10/2017,"$250,000.00",,"$500,000.00",Abastecedora,25,%0.1,Activo,Abastecedora,Mazatlan, DIESEL MARINO PETROIL," PALMERAS #237  FRACC LOS MANGOS C.P. 82128 Mazatlán, Sinaloa, México",,",6691760641",,,,undefined,,,,,,,undefined,undefined,,,
1976,ACUICOLA 100 S C DE R L DE C V,ACI1304253T9,AVILA,Distribuidora,21/05/2019,ACUACULTURA,,Credito,NO,21/05/2019,"$250,000.00",21/05/2019,"$250,000.00",Abastecedora,30,%0.1,Activo,Abastecedora,Los Mochis,," RAMON F ITURBE #75 LA REFORMA C.P. 81680 Angostura, Sinaloa, México",ABACOM - Los Mochis - MANUEL DUARTE MARTINEZ,"6677541241,",,,,undefined,,,,,,,undefined,undefined,,,
4621,ACUICOLA 33,ATT0902274BA,,Distribuidora,24/08/2023,AGROINDUSTRIA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," RAMON F. ITURBE #75 CONOCIDO C.P. 81680 Angostura, Sinaloa, México",ABACOM - Los Mochis - CESAR RUBEN SOTO ORTEGA,"0000000000,",,,,undefined,,,,,,,undefined,undefined,,,
5455,ACUICOLA ALCATRAZ,AAL030829R93,,GasPetroil,13/04/2024,ENERGETICO,GAS LP,Credito,NO,,$0.00,,$0.00,,0,%0,Activo,Petro Smart,HERMOSILLO GAS LP,," VALLE VERDE #15 SAHUARIPA C.P. 83200 Hermosillo, Sonora, México","PETROSMART - HERMOSILLO GAS LP - AMADO SABAS GUZMAN REYNAUD, PETROSMART - AUTOTANQUE - AMADO SABAS GUZMAN REYNAUD","6621907882,",,,,undefined,,,,,,,undefined,undefined,,,
3925,ACUICOLA ALPINA,AAL1412032X0,,Distribuidora,22/08/2022,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis, DIESEL AUTOMOTRIZ PETROIL," AZTECAS #2560 FRACC SANTA TERESA C.P. 81271 Ahome, Sinaloa, México",ABACOM - Los Mochis - CESAR RUBEN SOTO ORTEGA,"6868853666,",,,,undefined,,,,,,,undefined,undefined,,,
3913,ACUICOLA ATLANTIS,AAT201219BX9,SALIKOKO,Distribuidora,12/08/2022,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Culiacan, DIESEL AUTOMOTRIZ PETROIL," SAN LUIS #32 OTRA NO ESPECIFICADA EN EL CATALOGO C.P. 80199 Culiacán, Sinaloa, México",ABACOM - Culiacan - CARLOS EDUARDO IBARRA TREJO,"6677121617,",,,,undefined,,,,,,,undefined,undefined,,,
24,ACUICOLA AURELIA SA DE CV ,AAU0812118X5,,Distribuidora,29/08/2014,ACUACULTURA,,Credito,NO,13/10/2017,"$400,000.00",17/05/2016,"$600,000.00",Abastecedora,25,%0.10000000149,Activo,Abastecedora,Mazatlan," DIESEL MARINO PETROIL, DIESEL PETROIL"," BLVD JESUS G. GARCIA #29 MANUEL AVILA CAMACHO C.P. 80322 Navolato, Sinaloa, México",ABACOM - Mazatlan - AMADO SABAS GUZMAN REYNAUD,",",,,,undefined,,,,,,,undefined,undefined,,,
1417,ACUICOLA AVAT SC DE RL DE CV,AAV140214GB2,,Distribuidora,21/03/2018,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," S/N #2655 NORMANDIA C.P. 80054 Culiacán, Sinaloa, México",ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD,"6672037642,",,,,undefined,,,,,,,undefined,undefined,,,
1412,ACUICOLA AVILAS,PAA0512079G6,AURO,Distribuidora,21/03/2018,ACUACULTURA,,Contado,NO,,$0.00,,$0.00,,0,%0,Activo,Abastecedora,Los Mochis,," ORILLA DE LA PLAYA #S/N S/N C.P. 81680 Angostura, Sinaloa, México","ABACOM - Culiacan - AMADO SABAS GUZMAN REYNAUD, ABACOM - Los Mochis - AMADO SABAS GUZMAN REYNAUD","6672037642,",,,,undefined,,,,,,,undefined,undefined,,,
